route_id,direction_id,canonical_trip_id,route_short_name,route_long_name,stop_id,stop_name,route_stop_order,stop_lat,stop_lon,elevation_m,snapped_distance_m
12,1,11953995_M11,12,FOLSOM-PACIFIC,7733,Folsom St & 20th St,8,37.7588959061,-122.41468995972,12.152610779,11.801800549496038
12,1,11953995_M11,12,FOLSOM-PACIFIC,4671,Folsom St & 18th St,9,37.76209902199,-122.41499846163,6.615309715,14.880770088206082
12,1,11953995_M11,12,FOLSOM-PACIFIC,4668,Folsom St & 16th St,10,37.76531474896,-122.41530835343,6.347716331,28.923795602864733
12,1,11953995_M11,12,FOLSOM-PACIFIC,4667,Folsom St & 14th St,11,37.7685374108,-122.4156139525,5.693320751,11.253651789327812
12,1,11953995_M11,12,FOLSOM-PACIFIC,4664,Folsom St & 11th St,12,37.77186361516,-122.41402657089,8.43761158,7.582963124030599
12,1,11953995_M11,12,FOLSOM-PACIFIC,4663,Folsom St & 9th St,13,37.77376935509,-122.41160999197,11.296597481,28.935541771899217
12,1,11953995_M11,12,FOLSOM-PACIFIC,4662,Folsom St & 8th St,14,37.7749918142,-122.41006269656,8.268985748,28.9123307285383
12,1,11953995_M11,12,FOLSOM-PACIFIC,4661,Folsom St & 7th St,15,37.77674596475,-122.40784205417,5.447674751,11.679639341734829
12,1,11953995_M11,12,FOLSOM-PACIFIC,4660,Folsom St & 6th St,16,37.77850511595,-122.40561520679,4.60650301,29.0649377552977
12,1,11953995_M11,12,FOLSOM-PACIFIC,4659,Folsom St & 5th St,17,37.78026506503,-122.40338723721,4.845818043,28.679649556372848
12,1,11953995_M11,12,FOLSOM-PACIFIC,4658,Folsom St & 4th St,18,37.78202413657,-122.40115983287,5.393361568,5.427526451991304
12,1,11953995_M11,12,FOLSOM-PACIFIC,4657,Folsom St & 3rd St,19,37.78378484636,-122.39893028936,8.235151291,23.760209658593617
12,1,11953995_M11,12,FOLSOM-PACIFIC,7024,Folsom St & 2nd St,20,37.78554214617,-122.39670505364,16.556152344,11.171076504861158
12,1,11953995_M11,12,FOLSOM-PACIFIC,4655,Folsom St & 1st St,21,37.78729827732,-122.39448141451,12.805593491,13.798702369216484
12,1,11953995_M11,12,FOLSOM-PACIFIC,7992,Main St & Folsom St,22,37.78936925066,-122.39185829582,5.084593773,62.19145928460889
12,1,11953995_M11,12,FOLSOM-PACIFIC,5334,Main St & Howard St,23,37.79061261924,-122.39340779114,3.544959784,73.84840356265475
12,1,11953995_M11,12,FOLSOM-PACIFIC,5336,Main St & Market St,24,37.79309713682,-122.39650445927,3.36190033,96.7123622140286
12,1,11953995_M11,12,FOLSOM-PACIFIC,4445,Drumm St & California St,25,37.79366373071,-122.39639050768,3.244356871,35.347204881564544
12,1,11953995_M11,12,FOLSOM-PACIFIC,6294,Sacramento St & Davis St,26,37.79443386889,-122.39779618834,3.190679073,21.538824968706415
12,1,11953995_M11,12,FOLSOM-PACIFIC,6290,Sacramento St & Battery St,27,37.7941342057,-122.40014861782,4.11771965,12.778457335910415
12,1,11953995_M11,12,FOLSOM-PACIFIC,6333,Sansome St & Sacramento St,28,37.79398713234,-122.40131451187,4.673039436,7.546673505421986
12,1,11953995_M11,12,FOLSOM-PACIFIC,6337,Sansome St & Washington St,29,37.79571926456,-122.40167595067,4.541993141,27.973595092726388
12,1,11953995_M11,12,FOLSOM-PACIFIC,5854,Pacific Ave & Sansome St,30,37.79750490395,-122.40204085407,7.200615406,28.984414619918653
12,1,11953995_M11,12,FOLSOM-PACIFIC,5849,Pacific Ave & Montgomery St,31,37.79729804641,-122.40367605739,12.753549576,13.408112523443103
12,1,11953995_M11,12,FOLSOM-PACIFIC,5842,Pacific Ave & Kearny St,32,37.79708995046,-122.40531848996,12.743832588,12.292561181192104
12,1,11953995_M11,12,FOLSOM-PACIFIC,5837,Pacific Ave & Grant Ave,33,37.79690183894,-122.40682780593,18.110118866,12.24575285272082
12,1,11953995_M11,12,FOLSOM-PACIFIC,7737,Pacific Ave & Stockton St,34,37.79670394766,-122.40843102116,28.504432678,13.59500155418802
12,1,11953995_M11,12,FOLSOM-PACIFIC,5852,Pacific Ave & Powell St,35,37.79649272031,-122.41007611776,38.569271088,10.2686239704909
12,1,11953995_M11,12,FOLSOM-PACIFIC,5847,Pacific Ave & Mason St,36,37.79629084483,-122.4117190232,53.835510254,13.08277675013525
12,1,11953995_M11,12,FOLSOM-PACIFIC,5856,Pacific Ave & Taylor St,37,37.79608365654,-122.41336628355,69.114974976,12.384823540681724
12,1,11953995_M11,12,FOLSOM-PACIFIC,5840,Pacific Ave & Jones St,38,37.79587739821,-122.4150055975,81.965087891,12.446632313433607
12,1,11953995_M11,12,FOLSOM-PACIFIC,5845,Pacific Ave & Leavenworth St,39,37.795670164,-122.41665283951,78.418823242,13.123836295979569
12,1,11953995_M11,12,FOLSOM-PACIFIC,5838,Pacific Ave & Hyde St,40,37.79546356288,-122.41829351218,69.09589386,12.64479529776893
