stop_id,stop_code,stop_name,stop_lat,stop_lon,wheelchair_boarding,platform_code,stop_url,snapped_distance_m
5737,15737,Noe St & 29th St,37.74343075279,-122.43110045244,0, ,https://www.sfmta.com/15737,15.48025764473093
5738,15738,Noe St & 30th St,37.74183304329,-122.43088804884,0, ,https://www.sfmta.com/15738,22.408905408488167
5739,15739,Noriega St & 16th Ave,37.75554848033,-122.47334368901,0, ,https://www.sfmta.com/15739,37.62577737698382
5741,15741,Noriega St & 24th Ave,37.75395719712,-122.48289944442,0, ,https://www.sfmta.com/15741,14.577186387087739
5742,15742,Noriega St & 25th Ave,37.75395719712,-122.48289944442,0, ,https://www.sfmta.com/15742,13.161218895353088
5744,15744,Noriega St & 27th Ave,37.75386284632,-122.48504473549,0, ,https://www.sfmta.com/15744,14.080268119711839
5745,15745,Noriega St & 28th Ave,37.75381537005,-122.48611806327,0, ,https://www.sfmta.com/15745,14.328696884150748
5746,15746,Noriega St & 29th Ave,37.7537685731,-122.48718310473,0, ,https://www.sfmta.com/15746,14.034143408492314
5747,15747,Noriega St & 30th Ave,37.75367422606,-122.48932354346,0, ,https://www.sfmta.com/15747,13.955452601392698
5748,15748,Noriega St & 31st Ave,37.75367422606,-122.48932354346,0, ,https://www.sfmta.com/15748,14.529650241659334
5751,15751,Noriega St & 34th Ave,37.75353212417,-122.49254801666,0, ,https://www.sfmta.com/15751,14.048267704631149
5752,15752,Noriega St & 34th Ave,37.75353212417,-122.49254801666,0, ,https://www.sfmta.com/15752,12.17882986083308
5753,15753,Noriega St & 38th Ave,37.75334281631,-122.49683507871,0, ,https://www.sfmta.com/15753,14.20380189183653
5754,15754,Noriega St & 39th Ave,37.75329560691,-122.49790251997,0, ,https://www.sfmta.com/15754,13.15218606928404
5755,15755,Noriega St & 40th Ave,37.75324834678,-122.49897238057,0, ,https://www.sfmta.com/15755,14.28442119834532
5756,15756,Noriega St & 41st Ave,37.75320102999,-122.50004500633,0, ,https://www.sfmta.com/15756,13.587740716990877
5757,15757,Noriega St & 42nd Ave,37.75315369756,-122.50111797654,0, ,https://www.sfmta.com/15757,14.078412280380416
5758,15758,Noriega St & 43rd Ave,37.75310635537,-122.50219094538,0, ,https://www.sfmta.com/15758,13.695256571738343
5759,15759,Noriega St & 44th Ave,37.75305874647,-122.50326286801,0, ,https://www.sfmta.com/15759,19.055658500079385
5761,15761,Noriega St & 46th Ave,37.75296406623,-122.50540568652,0, ,https://www.sfmta.com/15761,28.03044629115189
5762,15762,Noriega St & 46th Ave,37.75296406623,-122.50540568652,0, ,https://www.sfmta.com/15762,16.881333621869633
5763,15763,Noriega St & 48th Ave,37.75286939415,-122.50754573308,0, ,https://www.sfmta.com/15763,28.037910621821162
5764,15764,Noriega St & Sunset Blvd,37.75341373817,-122.49522647925,0, ,https://www.sfmta.com/15764,17.387255955260656
5765,15765,Noriega St & Sunset Blvd,37.75341373817,-122.49522647925,0, ,https://www.sfmta.com/15765,4.668607056999637
5766,15766,Northridge Rd & Dormitory Rd,37.73017656034,-122.37421727151,0, ,https://www.sfmta.com/15766,24.506056963306317
5767,15767,Northridge Rd & Harbor Rd,37.73100990333,-122.3769996322,0, ,https://www.sfmta.com/15767,3.7372085506306414
5768,15768,Northridge Rd & Ingalls St,37.73167926368,-122.3793469636,0, ,https://www.sfmta.com/15768,34.468596551670245
5769,15769,Nevada St & Cortland Ave,37.73983092925,-122.41137026176,0, ,https://www.sfmta.com/15769,27.106441599512575
5770,15770,Nevada St & Cortland Ave,37.73983092925,-122.41137026176,0, ,https://www.sfmta.com/15770,10.502549779979176
5774,15774,Oakdale Ave & Barneveld Ave,37.74188597822,-122.40318590224,0, ,https://www.sfmta.com/15774,13.638227804475957
5775,15775,Oakdale Ave & Baldwin Ct,37.72948880877,-122.38139920117,0, ,https://www.sfmta.com/15775,11.993344603613245
5776,15776,Oakdale Ave & Griffith St,37.72823188856,-122.37917471128,0, ,https://www.sfmta.com/15776,12.640445481855037
5777,15777,Oakdale Ave & Ingalls St,37.73034184082,-122.38288792216,0, ,https://www.sfmta.com/15777,27.698803793412587
5779,15779,Ocean Ave & Aptos Ave,37.72832915616,-122.46773921849,0, ,https://www.sfmta.com/15779,16.42473145338984
5780,15780,Ocean Ave & Aptos Ave,37.72832915616,-122.46773921849,0, ,https://www.sfmta.com/15780,13.044822966680787
5781,15781,Ocean Ave/Balboa Park Bart Station,37.72295720889,-122.44727230864,0, ,https://www.sfmta.com/15781,19.483955134246056
5782,15782,Ocean Ave & Cayuga Ave,37.7236011486,-122.43880872614,0, ,https://www.sfmta.com/15782,14.404285799999897
5783,15783,Ocean Ave & Cayuga Ave,37.72364459871,-122.43835509275,0, ,https://www.sfmta.com/15783,17.477339389915294
5784,15784,Ocean Ave/CCSF Pedestrian Bridge,37.72299170732,-122.45159502589,0, ,https://www.sfmta.com/15784,14.001966096705031
5785,15785,Ocean Ave/CCSF Pedestrian Bridge,37.72299170732,-122.45159502589,0, ,https://www.sfmta.com/15785,64.31227197859664
5787,15787,Ocean Ave & Dorado Ter,37.72494965128,-122.46121058022,0, ,https://www.sfmta.com/15787,13.356563294490371
5788,15788,Ocean Ave & Fairfield Way,37.72600159161,-122.46422019809,0, ,https://www.sfmta.com/15788,13.053363500562215
5790,15790,Ocean Ave & Howth St,37.72296142114,-122.44955868693,0, ,https://www.sfmta.com/15790,20.930461293849017
5791,15791,Ocean Ave & Howth St,37.72300288209,-122.44917798022,0, ,https://www.sfmta.com/15791,18.694702757566418
5792,15792,Ocean Ave & Junipero Serra Blvd,37.73103244278,-122.47179760496,0, ,https://www.sfmta.com/15792,13.279393104988207
5793,15793,Ocean Ave & Jules Ave,37.72494965128,-122.46121058022,0, ,https://www.sfmta.com/15793,15.79124927886809
5794,15794,Ocean Ave & Lee St,37.72345700662,-122.45411589804,0, ,https://www.sfmta.com/15794,10.283828248089598
5795,15795,Ocean Ave & Lee St,37.72345700662,-122.45411589804,0, ,https://www.sfmta.com/15795,27.82225380336925
5796,15796,Ocean Ave & Mission St,37.72378774495,-122.43644914799,0, ,https://www.sfmta.com/15796,29.10035659674585
5797,15797,Ocean Ave & Miramar Ave,37.72431753088,-122.45819136044,0, ,https://www.sfmta.com/15797,12.682099289953996
5798,15798,Ocean Ave & Miramar Ave,37.72431753088,-122.45819136044,0, ,https://www.sfmta.com/15798,11.823204138064439
5800,15800,Ocean Ave & Otsego Ave,37.72334200844,-122.44105020045,0, ,https://www.sfmta.com/15800,19.021613035803362
5801,15801,Ocean Ave & Persia Ave,37.72390934064,-122.43538508065,0, ,https://www.sfmta.com/15801,45.50610535887395
5804,15804,Ocean Ave & San Jose Ave,37.72296651742,-122.44474662707,0, ,https://www.sfmta.com/15804,18.45203601678187
5805,15805,Ocean Ave & San Jose St,37.72296651742,-122.44474662707,0, ,https://www.sfmta.com/15805,31.371219200221972
5806,15806,Ocean Ave & San Leandro Way,37.72997692621,-122.46934199319,0, ,https://www.sfmta.com/15806,21.587577826094126
5807,15807,Ocean Ave & San Leandro Way,37.72997692621,-122.46934199319,0, ,https://www.sfmta.com/15807,12.224055880334923
5808,15808,Ocean Ave & Victoria St,37.72600159161,-122.46422019809,0, ,https://www.sfmta.com/15808,10.715187236782786
5810,15810,O'Farrell St & Grant Ave,37.78674770654,-122.40534595718,0, ,https://www.sfmta.com/15810,27.510394726005156
